target_fid,rich_2d,x,y,depth
7936,2,87.5,-7.5,5070.5
7936,2,87.5,-7.5,5070.5
7936,2,87.5,-7.5,5070.5
7937,2,88.5,-7.5,4567
7937,2,88.5,-7.5,4567
7937,2,88.5,-7.5,4567
7938,1,89.5,-7.5,4149
7938,1,89.5,-7.5,4149
7940,1,91.5,-7.5,4921.75
7940,1,91.5,-7.5,4921.75
7941,1,92.5,-7.5,5035.5
7941,1,92.5,-7.5,5035.5
7942,1,93.5,-7.5,5161
7942,1,93.5,-7.5,5161
7943,1,94.5,-7.5,5229.75
7943,1,94.5,-7.5,5229.75
7944,1,95.5,-7.5,5200
7944,1,95.5,-7.5,5200
7945,1,96.5,-7.5,5289
7945,1,96.5,-7.5,5289
7947,1,98.5,-7.5,4951.75
7947,1,98.5,-7.5,4951.75
7948,1,99.5,-7.5,5116.75
7948,1,99.5,-7.5,5116.75
7950,1,101.5,-7.5,5300
7950,1,101.5,-7.5,5300
7952,1,103.5,-7.5,5144.500488
7952,1,103.5,-7.5,5144.500488
7953,1,104.5,-7.5,3754.5
7953,1,104.5,-7.5,3754.5
7954,1,105.5,-7.5,2272.75
7954,1,105.5,-7.5,2272.75
7964,1,115.5,-7.5,1089.75
7964,1,115.5,-7.5,1089.75
7965,1,116.5,-7.5,704
7965,1,116.5,-7.5,704
7966,1,117.5,-7.5,27.99985886
7966,1,117.5,-7.5,27.99985886
7967,1,118.5,-7.5,1262.499512
7968,1,119.5,-7.5,4144.75
7969,1,120.5,-7.5,4129.999512
7970,1,121.5,-7.5,2597.75
7971,1,122.5,-7.5,2111.249756
8032,1,54.5,-6.5,3667.25
8032,1,54.5,-6.5,3667.25
8033,1,55.5,-6.5,3517
8033,1,55.5,-6.5,3517
8034,1,56.5,-6.5,2061.25
8034,1,56.5,-6.5,2061.25
8035,1,57.5,-6.5,1810.999878
8035,1,57.5,-6.5,1810.999878
8036,1,58.5,-6.5,2071.25
8036,1,58.5,-6.5,2071.25
8037,1,59.5,-6.5,3843.5
8037,1,59.5,-6.5,3843.5
8038,1,60.5,-6.5,3980.25
8038,1,60.5,-6.5,3980.25
8039,1,61.5,-6.5,4015.5
8039,1,61.5,-6.5,4015.5
8040,1,62.5,-6.5,3920
8040,1,62.5,-6.5,3920
8041,1,63.5,-6.5,4210.25
8041,1,63.5,-6.5,4210.25
8042,1,64.5,-6.5,4431
8042,1,64.5,-6.5,4431
8043,1,65.5,-6.5,3374.499512
8043,1,65.5,-6.5,3374.499512
8044,1,66.5,-6.5,3515.75
8044,1,66.5,-6.5,3515.75
8045,1,67.5,-6.5,3730.249512
8045,1,67.5,-6.5,3730.249512
8046,1,68.5,-6.5,4517.25
8046,1,68.5,-6.5,4517.25
8047,2,69.5,-6.5,3740.999756
8047,2,69.5,-6.5,3740.999756
8047,2,69.5,-6.5,3740.999756
8048,2,70.5,-6.5,3550.75
8048,2,70.5,-6.5,3550.75
8048,2,70.5,-6.5,3550.75
8049,1,71.5,-6.5,57.74998856
8049,1,71.5,-6.5,57.74998856
8049,1,71.5,-6.5,57.74998856
8050,1,72.5,-6.5,1055.249878
8050,1,72.5,-6.5,1055.249878
8050,1,72.5,-6.5,1055.249878
8051,1,73.5,-6.5,2599.499268
8051,1,73.5,-6.5,2599.499268
8051,1,73.5,-6.5,2599.499268
8052,2,74.5,-6.5,5009.5
8052,2,74.5,-6.5,5009.5
8052,2,74.5,-6.5,5009.5
8053,2,75.5,-6.5,5261.25
8053,2,75.5,-6.5,5261.25
8053,2,75.5,-6.5,5261.25
8054,2,76.5,-6.5,5201
8054,2,76.5,-6.5,5201
8054,2,76.5,-6.5,5201
8055,2,77.5,-6.5,5248.5
8055,2,77.5,-6.5,5248.5
8055,2,77.5,-6.5,5248.5
8056,2,78.5,-6.5,4940.750488
8056,2,78.5,-6.5,4940.750488
8056,2,78.5,-6.5,4940.750488
8057,2,79.5,-6.5,5218.5
8057,2,79.5,-6.5,5218.5
8057,2,79.5,-6.5,5218.5
8058,2,80.5,-6.5,5097.75
8058,2,80.5,-6.5,5097.75
8058,2,80.5,-6.5,5097.75
8059,2,81.5,-6.5,5124
8059,2,81.5,-6.5,5124
8059,2,81.5,-6.5,5124
8060,2,82.5,-6.5,4869
8060,2,82.5,-6.5,4869
8060,2,82.5,-6.5,4869
8061,2,83.5,-6.5,5242.5
8061,2,83.5,-6.5,5242.5
8061,2,83.5,-6.5,5242.5
8062,2,84.5,-6.5,5129.75
8062,2,84.5,-6.5,5129.75
8062,2,84.5,-6.5,5129.75
8063,2,85.5,-6.5,5009.75
8063,2,85.5,-6.5,5009.75
8063,2,85.5,-6.5,5009.75
8064,2,86.5,-6.5,5137
8064,2,86.5,-6.5,5137
8064,2,86.5,-6.5,5137
8065,2,87.5,-6.5,5037.75
8065,2,87.5,-6.5,5037.75
8065,2,87.5,-6.5,5037.75
8066,2,88.5,-6.5,4302.25
8066,2,88.5,-6.5,4302.25
8066,2,88.5,-6.5,4302.25
8067,1,89.5,-6.5,3434.25
8067,1,89.5,-6.5,3434.25
8068,1,90.5,-6.5,3924.750244
8068,1,90.5,-6.5,3924.750244
8069,1,91.5,-6.5,5040.75
8069,1,91.5,-6.5,5040.75
8070,1,92.5,-6.5,5326
8070,1,92.5,-6.5,5326
8071,1,93.5,-6.5,4979.75
8071,1,93.5,-6.5,4979.75
8072,1,94.5,-6.5,5135.75
8072,1,94.5,-6.5,5135.75
8073,1,95.5,-6.5,4822.75
8073,1,95.5,-6.5,4822.75
8074,1,96.5,-6.5,5328.5
8074,1,96.5,-6.5,5328.5
8075,1,97.5,-6.5,4663.249023
8075,1,97.5,-6.5,4663.249023
8076,1,98.5,-6.5,5172.75
8076,1,98.5,-6.5,5172.75
8077,1,99.5,-6.5,4659.75
8077,1,99.5,-6.5,4659.75
8078,1,100.5,-6.5,4970.25
8078,1,100.5,-6.5,4970.25
8080,1,102.5,-6.5,2905.000244
8080,1,102.5,-6.5,2905.000244
8081,1,103.5,-6.5,1159.500122
8081,1,103.5,-6.5,1159.500122
8082,1,104.5,-6.5,1628.750366
8082,1,104.5,-6.5,1628.750366
8083,1,105.5,-6.5,80.75
8083,1,105.5,-6.5,80.75
8087,1,109.5,-6.5,33.74999619
8087,1,109.5,-6.5,33.74999619
8088,1,110.5,-6.5,32.25000763
8088,1,110.5,-6.5,32.25000763
8089,1,111.5,-6.5,37.99999619
8089,1,111.5,-6.5,37.99999619
8091,1,113.5,-6.5,49.49999619
8091,1,113.5,-6.5,49.49999619
8092,1,114.5,-6.5,76.75
8092,1,114.5,-6.5,76.75
8097,1,119.5,-6.5,831.5
8098,1,120.5,-6.5,530.2484131
8099,1,121.5,-6.5,2376.25
8163,1,56.5,-5.5,46.2499733
8163,1,56.5,-5.5,46.2499733
8164,1,57.5,-5.5,1372.749878
8164,1,57.5,-5.5,1372.749878
8165,1,58.5,-5.5,3953
8165,1,58.5,-5.5,3953
8166,1,59.5,-5.5,4023.75
8166,1,59.5,-5.5,4023.75
8167,1,60.5,-5.5,4072
8167,1,60.5,-5.5,4072
8168,1,61.5,-5.5,3784
8168,1,61.5,-5.5,3784
8169,1,62.5,-5.5,4142
8169,1,62.5,-5.5,4142
8170,1,63.5,-5.5,4420.75
8170,1,63.5,-5.5,4420.75
8171,1,64.5,-5.5,3964.5
8171,1,64.5,-5.5,3964.5
8172,1,65.5,-5.5,3971.5
8172,1,65.5,-5.5,3971.5
8173,1,66.5,-5.5,4340
8173,1,66.5,-5.5,4340
8174,1,67.5,-5.5,3108.75
8174,1,67.5,-5.5,3108.75
8175,1,68.5,-5.5,4112.499512
8175,1,68.5,-5.5,4112.499512
8176,1,69.5,-5.5,3892.500244
8176,1,69.5,-5.5,3892.500244
8177,2,70.5,-5.5,4143.5
8177,2,70.5,-5.5,4143.5
8177,2,70.5,-5.5,4143.5
8178,1,71.5,-5.5,805
8178,1,71.5,-5.5,805
8178,1,71.5,-5.5,805
8179,1,72.5,-5.5,1930.49939
8179,1,72.5,-5.5,1930.49939
8179,1,72.5,-5.5,1930.49939
8180,2,73.5,-5.5,3124.75
8180,2,73.5,-5.5,3124.75
8180,2,73.5,-5.5,3124.75
8181,2,74.5,-5.5,5147.75
8181,2,74.5,-5.5,5147.75
8181,2,74.5,-5.5,5147.75
8182,2,75.5,-5.5,5253
8182,2,75.5,-5.5,5253
8182,2,75.5,-5.5,5253
8183,2,76.5,-5.5,5137
8183,2,76.5,-5.5,5137
8183,2,76.5,-5.5,5137
8184,2,77.5,-5.5,5144.5
8184,2,77.5,-5.5,5144.5
8184,2,77.5,-5.5,5144.5
8185,2,78.5,-5.5,5026.5
8185,2,78.5,-5.5,5026.5
8185,2,78.5,-5.5,5026.5
8186,2,79.5,-5.5,5188.5
8186,2,79.5,-5.5,5188.5
8186,2,79.5,-5.5,5188.5
8187,2,80.5,-5.5,5152.5
8187,2,80.5,-5.5,5152.5
8187,2,80.5,-5.5,5152.5
8188,2,81.5,-5.5,5174.25
8188,2,81.5,-5.5,5174.25
8188,2,81.5,-5.5,5174.25
8189,2,82.5,-5.5,5112.5
8189,2,82.5,-5.5,5112.5
8189,2,82.5,-5.5,5112.5
8190,1,83.5,-5.5,5315
8190,1,83.5,-5.5,5315
8190,1,83.5,-5.5,5315
8191,2,84.5,-5.5,5031.25
8191,2,84.5,-5.5,5031.25
8191,2,84.5,-5.5,5031.25
8192,2,85.5,-5.5,5036
8192,2,85.5,-5.5,5036
8192,2,85.5,-5.5,5036
8193,2,86.5,-5.5,5053.25
8193,2,86.5,-5.5,5053.25
8193,2,86.5,-5.5,5053.25
8194,2,87.5,-5.5,5128
8194,2,87.5,-5.5,5128
8194,2,87.5,-5.5,5128
8195,2,88.5,-5.5,4782.25
8195,2,88.5,-5.5,4782.25
8195,2,88.5,-5.5,4782.25
8196,1,89.5,-5.5,3558
8196,1,89.5,-5.5,3558
8197,1,90.5,-5.5,4936.5
8197,1,90.5,-5.5,4936.5
8198,1,91.5,-5.5,5119.5
8198,1,91.5,-5.5,5119.5
8199,1,92.5,-5.5,4677.750488
8199,1,92.5,-5.5,4677.750488
8200,1,93.5,-5.5,4967
8200,1,93.5,-5.5,4967
8201,1,94.5,-5.5,5068.5
8201,1,94.5,-5.5,5068.5
8202,1,95.5,-5.5,4651.500488
8202,1,95.5,-5.5,4651.500488
8203,1,96.5,-5.5,5196
8203,1,96.5,-5.5,5196
8204,1,97.5,-5.5,4843.25
8204,1,97.5,-5.5,4843.25
8205,1,98.5,-5.5,5080
8205,1,98.5,-5.5,5080
8206,1,99.5,-5.5,5054
8206,1,99.5,-5.5,5054
8208,1,101.5,-5.5,2391.249756
8208,1,101.5,-5.5,2391.249756
8210,1,103.5,-5.5,2084.75
8210,1,103.5,-5.5,2084.75
8215,1,108.5,-5.5,36
8215,1,108.5,-5.5,36
8216,1,109.5,-5.5,54.25000381
8216,1,109.5,-5.5,54.25000381
8217,1,110.5,-5.5,57.5
8217,1,110.5,-5.5,57.5
8218,1,111.5,-5.5,37.25
8218,1,111.5,-5.5,37.25
8219,1,112.5,-5.5,46.75
8219,1,112.5,-5.5,46.75
8220,1,113.5,-5.5,46.5
8220,1,113.5,-5.5,46.5
8227,1,120.5,-5.5,679.2489014
8275,1,39.5,-4.5,34.24992371
8290,1,54.5,-4.5,42.25001144
8291,1,55.5,-4.5,41.75002289
8294,1,58.5,-4.5,4043.75
8294,1,58.5,-4.5,4043.75
8295,1,59.5,-4.5,4018
8295,1,59.5,-4.5,4018
8296,1,60.5,-4.5,3607.25
8296,1,60.5,-4.5,3607.25
8297,1,61.5,-4.5,3789.999756
8297,1,61.5,-4.5,3789.999756
8298,1,62.5,-4.5,4107
8298,1,62.5,-4.5,4107
8299,1,63.5,-4.5,4315.75
8299,1,63.5,-4.5,4315.75
8300,1,64.5,-4.5,4820.75
8300,1,64.5,-4.5,4820.75
8301,1,65.5,-4.5,4055
8301,1,65.5,-4.5,4055
8302,1,66.5,-4.5,3766
8302,1,66.5,-4.5,3766
8303,1,67.5,-4.5,3510.750244
8303,1,67.5,-4.5,3510.750244
8304,1,68.5,-4.5,2265.999756
8304,1,68.5,-4.5,2265.999756
8305,1,69.5,-4.5,2881.750244
8305,1,69.5,-4.5,2881.750244
8306,1,70.5,-4.5,3891
8306,1,70.5,-4.5,3891
8307,2,71.5,-4.5,3666.75
8307,2,71.5,-4.5,3666.75
8307,2,71.5,-4.5,3666.75
8308,1,72.5,-4.5,1372.499268
8308,1,72.5,-4.5,1372.499268
8308,1,72.5,-4.5,1372.499268
8309,1,73.5,-4.5,2648.249756
8309,1,73.5,-4.5,2648.249756
8309,1,73.5,-4.5,2648.249756
8310,2,74.5,-4.5,4601.499512
8310,2,74.5,-4.5,4601.499512
8310,2,74.5,-4.5,4601.499512
8311,2,75.5,-4.5,5244
8311,2,75.5,-4.5,5244
8311,2,75.5,-4.5,5244
8312,2,76.5,-4.5,4995.25
8312,2,76.5,-4.5,4995.25
8312,2,76.5,-4.5,4995.25
8313,2,77.5,-4.5,5195.75
8313,2,77.5,-4.5,5195.75
8313,2,77.5,-4.5,5195.75
8314,2,78.5,-4.5,4849.5
8314,2,78.5,-4.5,4849.5
8314,2,78.5,-4.5,4849.5
8315,2,79.5,-4.5,4916.5
8315,2,79.5,-4.5,4916.5
8315,2,79.5,-4.5,4916.5
8316,2,80.5,-4.5,5077.25
8316,2,80.5,-4.5,5077.25
8316,2,80.5,-4.5,5077.25
8317,2,81.5,-4.5,4756.5
8317,2,81.5,-4.5,4756.5
8317,2,81.5,-4.5,4756.5
8318,2,82.5,-4.5,3715.25
8318,2,82.5,-4.5,3715.25
8318,2,82.5,-4.5,3715.25
8319,2,83.5,-4.5,4881.75
8319,2,83.5,-4.5,4881.75
8319,2,83.5,-4.5,4881.75
8320,2,84.5,-4.5,5007.75
8320,2,84.5,-4.5,5007.75
8320,2,84.5,-4.5,5007.75
8321,2,85.5,-4.5,4960.75
8321,2,85.5,-4.5,4960.75
8321,2,85.5,-4.5,4960.75
8322,2,86.5,-4.5,5010.25
8322,2,86.5,-4.5,5010.25
8322,2,86.5,-4.5,5010.25
8323,2,87.5,-4.5,5013.75
8323,2,87.5,-4.5,5013.75
8323,2,87.5,-4.5,5013.75
8324,2,88.5,-4.5,4613.5
8324,2,88.5,-4.5,4613.5
8324,2,88.5,-4.5,4613.5
8325,1,89.5,-4.5,4062.499756
8325,1,89.5,-4.5,4062.499756
8326,1,90.5,-4.5,4922.75
8326,1,90.5,-4.5,4922.75
8327,1,91.5,-4.5,4983.25
8327,1,91.5,-4.5,4983.25
8328,1,92.5,-4.5,4956
8328,1,92.5,-4.5,4956
8329,1,93.5,-4.5,4812.500488
8329,1,93.5,-4.5,4812.500488
8330,1,94.5,-4.5,5019
8330,1,94.5,-4.5,5019
8331,1,95.5,-4.5,4921.5
8331,1,95.5,-4.5,4921.5
8332,1,96.5,-4.5,5115
8332,1,96.5,-4.5,5115
8333,1,97.5,-4.5,4762.5
8333,1,97.5,-4.5,4762.5
8334,1,98.5,-4.5,4529
8334,1,98.5,-4.5,4529
8335,1,99.5,-4.5,4085.75
8335,1,99.5,-4.5,4085.75
8336,1,100.5,-4.5,4544.750488
8336,1,100.5,-4.5,4544.750488
8337,1,101.5,-4.5,616.2496338
8337,1,101.5,-4.5,616.2496338
8338,1,102.5,-4.5,85.25002289
8338,1,102.5,-4.5,85.25002289
8343,1,107.5,-4.5,30.49999619
8343,1,107.5,-4.5,30.49999619
8344,1,108.5,-4.5,42
8344,1,108.5,-4.5,42
8345,1,109.5,-4.5,47
8345,1,109.5,-4.5,47
8346,1,110.5,-4.5,44.49998856
8346,1,110.5,-4.5,44.49998856
8347,1,111.5,-4.5,60
8347,1,111.5,-4.5,60
8348,1,112.5,-4.5,49
8348,1,112.5,-4.5,49
8349,1,113.5,-4.5,33.75
8349,1,113.5,-4.5,33.75
8353,1,117.5,-4.5,1343.249756
8354,1,118.5,-4.5,2175.25
8425,1,60.5,-3.5,3684.75
8425,1,60.5,-3.5,3684.75
8426,1,61.5,-3.5,4025.75
8426,1,61.5,-3.5,4025.75
8427,1,62.5,-3.5,3896.5
8427,1,62.5,-3.5,3896.5
8428,1,63.5,-3.5,4349.5
8428,1,63.5,-3.5,4349.5
8429,1,64.5,-3.5,3988.749512
8429,1,64.5,-3.5,3988.749512
8430,1,65.5,-3.5,3212.749512
8430,1,65.5,-3.5,3212.749512
8431,1,66.5,-3.5,3143.500488
8431,1,66.5,-3.5,3143.500488
8432,1,67.5,-3.5,2994.249512
8432,1,67.5,-3.5,2994.249512
8433,1,68.5,-3.5,2818.250244
8433,1,68.5,-3.5,2818.250244
8434,1,69.5,-3.5,4109.5
8434,1,69.5,-3.5,4109.5
8435,1,70.5,-3.5,3830.25
8435,1,70.5,-3.5,3830.25
8436,1,71.5,-3.5,4481.5
8436,1,71.5,-3.5,4481.5
8437,2,72.5,-3.5,3557.75
8437,2,72.5,-3.5,3557.75
8437,2,72.5,-3.5,3557.75
8438,2,73.5,-3.5,3429.75
8438,2,73.5,-3.5,3429.75
8438,2,73.5,-3.5,3429.75
8439,2,74.5,-3.5,4747
8439,2,74.5,-3.5,4747
8439,2,74.5,-3.5,4747
8440,2,75.5,-3.5,4987
8440,2,75.5,-3.5,4987
8440,2,75.5,-3.5,4987
8441,2,76.5,-3.5,5049.25
8441,2,76.5,-3.5,5049.25
8441,2,76.5,-3.5,5049.25
8442,2,77.5,-3.5,4943.25
8442,2,77.5,-3.5,4943.25
8442,2,77.5,-3.5,4943.25
8443,2,78.5,-3.5,5073.5
8443,2,78.5,-3.5,5073.5
8443,2,78.5,-3.5,5073.5
8444,2,79.5,-3.5,5206.75
8444,2,79.5,-3.5,5206.75
8444,2,79.5,-3.5,5206.75
8445,2,80.5,-3.5,4923.5
8445,2,80.5,-3.5,4923.5
8445,2,80.5,-3.5,4923.5
8446,2,81.5,-3.5,4976
8446,2,81.5,-3.5,4976
8446,2,81.5,-3.5,4976
8447,2,82.5,-3.5,3933.250244
8447,2,82.5,-3.5,3933.250244
8447,2,82.5,-3.5,3933.250244
8448,2,83.5,-3.5,4956
8448,2,83.5,-3.5,4956
8448,2,83.5,-3.5,4956
8449,2,84.5,-3.5,4838.25
8449,2,84.5,-3.5,4838.25
8449,2,84.5,-3.5,4838.25
8450,2,85.5,-3.5,4873
8450,2,85.5,-3.5,4873
8450,2,85.5,-3.5,4873
8451,2,86.5,-3.5,4858.5
8451,2,86.5,-3.5,4858.5
8451,2,86.5,-3.5,4858.5
8452,2,87.5,-3.5,4930.75
8452,2,87.5,-3.5,4930.75
8452,2,87.5,-3.5,4930.75
8453,1,88.5,-3.5,4778.999512
8453,1,88.5,-3.5,4778.999512
8454,1,89.5,-3.5,3138
8454,1,89.5,-3.5,3138
8455,1,90.5,-3.5,4413.25
8455,1,90.5,-3.5,4413.25
8456,1,91.5,-3.5,4896
8456,1,91.5,-3.5,4896
8457,1,92.5,-3.5,4826.5
8457,1,92.5,-3.5,4826.5
8458,1,93.5,-3.5,4841.75
8458,1,93.5,-3.5,4841.75
8459,1,94.5,-3.5,4839
8459,1,94.5,-3.5,4839
8460,1,95.5,-3.5,4888
8460,1,95.5,-3.5,4888
8461,1,96.5,-3.5,4870.5
8461,1,96.5,-3.5,4870.5
8462,1,97.5,-3.5,4564.500488
8462,1,97.5,-3.5,4564.500488
8463,1,98.5,-3.5,4353.75
8463,1,98.5,-3.5,4353.75
8465,1,100.5,-3.5,617.2505493
8465,1,100.5,-3.5,617.2505493
8466,1,101.5,-3.5,493.2502441
8466,1,101.5,-3.5,493.2502441
8474,1,109.5,-3.5,37
8474,1,109.5,-3.5,37
8555,1,61.5,-2.5,4686
8555,1,61.5,-2.5,4686
8556,1,62.5,-2.5,4427.25
8556,1,62.5,-2.5,4427.25
8557,1,63.5,-2.5,4701.5
8557,1,63.5,-2.5,4701.5
8558,1,64.5,-2.5,4309.75
8558,1,64.5,-2.5,4309.75
8559,1,65.5,-2.5,3215.249756
8559,1,65.5,-2.5,3215.249756
8560,1,66.5,-2.5,4031.499756
8560,1,66.5,-2.5,4031.499756
8561,1,67.5,-2.5,3456.25
8561,1,67.5,-2.5,3456.25
8562,1,68.5,-2.5,3565.499756
8562,1,68.5,-2.5,3565.499756
8563,1,69.5,-2.5,3916.499756
8563,1,69.5,-2.5,3916.499756
8564,1,70.5,-2.5,3547.5
8564,1,70.5,-2.5,3547.5
8565,1,71.5,-2.5,3840.500244
8565,1,71.5,-2.5,3840.500244
8566,1,72.5,-2.5,4095.500244
8566,1,72.5,-2.5,4095.500244
8567,2,73.5,-2.5,3064.25
8567,2,73.5,-2.5,3064.25
8567,2,73.5,-2.5,3064.25
8568,2,74.5,-2.5,5005.25
8568,2,74.5,-2.5,5005.25
8568,2,74.5,-2.5,5005.25
8569,2,75.5,-2.5,4583.75
8569,2,75.5,-2.5,4583.75
8569,2,75.5,-2.5,4583.75
8570,2,76.5,-2.5,4791.25
8570,2,76.5,-2.5,4791.25
8570,2,76.5,-2.5,4791.25
8571,2,77.5,-2.5,4802.75
8571,2,77.5,-2.5,4802.75
8571,2,77.5,-2.5,4802.75
8572,2,78.5,-2.5,4902.25
8572,2,78.5,-2.5,4902.25
8572,2,78.5,-2.5,4902.25
8573,2,79.5,-2.5,4969
8573,2,79.5,-2.5,4969
8573,2,79.5,-2.5,4969
8574,2,80.5,-2.5,4926
8574,2,80.5,-2.5,4926
8574,2,80.5,-2.5,4926
8575,2,81.5,-2.5,4651.75
8575,2,81.5,-2.5,4651.75
8575,2,81.5,-2.5,4651.75
8576,2,82.5,-2.5,4721
8576,2,82.5,-2.5,4721
8576,2,82.5,-2.5,4721
8577,2,83.5,-2.5,4699.5
8577,2,83.5,-2.5,4699.5
8577,2,83.5,-2.5,4699.5
8578,2,84.5,-2.5,4779.75
8578,2,84.5,-2.5,4779.75
8578,2,84.5,-2.5,4779.75
8579,2,85.5,-2.5,4808.25
8579,2,85.5,-2.5,4808.25
8579,2,85.5,-2.5,4808.25
8580,2,86.5,-2.5,4764.75
8580,2,86.5,-2.5,4764.75
8580,2,86.5,-2.5,4764.75
8581,2,87.5,-2.5,4731.25
8581,2,87.5,-2.5,4731.25
8581,2,87.5,-2.5,4731.25
8582,1,88.5,-2.5,4735.5
8582,1,88.5,-2.5,4735.5
8583,1,89.5,-2.5,4052.749512
8583,1,89.5,-2.5,4052.749512
8584,1,90.5,-2.5,3485.25
8584,1,90.5,-2.5,3485.25
8585,1,91.5,-2.5,4831.25
8585,1,91.5,-2.5,4831.25
8586,1,92.5,-2.5,4707
8586,1,92.5,-2.5,4707
8587,1,93.5,-2.5,4784
8587,1,93.5,-2.5,4784
8588,1,94.5,-2.5,4699.75
8588,1,94.5,-2.5,4699.75
8589,1,95.5,-2.5,4690
8589,1,95.5,-2.5,4690
8590,1,96.5,-2.5,4629.25
8590,1,96.5,-2.5,4629.25
8591,1,97.5,-2.5,5119.25
8591,1,97.5,-2.5,5119.25
8592,1,98.5,-2.5,5158
8592,1,98.5,-2.5,5158
8593,1,99.5,-2.5,1759.750244
8593,1,99.5,-2.5,1759.750244
8594,1,100.5,-2.5,1294.25
8594,1,100.5,-2.5,1294.25
8602,1,108.5,-2.5,35.50003433
8602,1,108.5,-2.5,35.50003433
8686,1,63.5,-1.5,4606.75
8686,1,63.5,-1.5,4606.75
8687,1,64.5,-1.5,3918.75
8687,1,64.5,-1.5,3918.75
8688,1,65.5,-1.5,4173
8688,1,65.5,-1.5,4173
8689,1,66.5,-1.5,3776.25
8689,1,66.5,-1.5,3776.25
8690,1,67.5,-1.5,2485
8690,1,67.5,-1.5,2485
8691,1,68.5,-1.5,2453.25
8691,1,68.5,-1.5,2453.25
8692,1,69.5,-1.5,3281
8692,1,69.5,-1.5,3281
8693,1,70.5,-1.5,3766.25
8693,1,70.5,-1.5,3766.25
8694,1,71.5,-1.5,4463.25
8694,1,71.5,-1.5,4463.25
8695,1,72.5,-1.5,3451
8695,1,72.5,-1.5,3451
8696,1,73.5,-1.5,2678.5
8696,1,73.5,-1.5,2678.5
8697,2,74.5,-1.5,4731.749512
8697,2,74.5,-1.5,4731.749512
8697,2,74.5,-1.5,4731.749512
8698,2,75.5,-1.5,4628.25
8698,2,75.5,-1.5,4628.25
8698,2,75.5,-1.5,4628.25
8699,2,76.5,-1.5,4743
8699,2,76.5,-1.5,4743
8699,2,76.5,-1.5,4743
8700,2,77.5,-1.5,4829.25
8700,2,77.5,-1.5,4829.25
8700,2,77.5,-1.5,4829.25
8701,2,78.5,-1.5,4879
8701,2,78.5,-1.5,4879
8701,2,78.5,-1.5,4879
8702,2,79.5,-1.5,4936.75
8702,2,79.5,-1.5,4936.75
8702,2,79.5,-1.5,4936.75
8703,2,80.5,-1.5,4851.25
8703,2,80.5,-1.5,4851.25
8703,2,80.5,-1.5,4851.25
8704,2,81.5,-1.5,4804.75
8704,2,81.5,-1.5,4804.75
8704,2,81.5,-1.5,4804.75
8705,2,82.5,-1.5,4763.5
8705,2,82.5,-1.5,4763.5
8705,2,82.5,-1.5,4763.5
8706,2,83.5,-1.5,4470.5
8706,2,83.5,-1.5,4470.5
8706,2,83.5,-1.5,4470.5
8707,2,84.5,-1.5,4700
8707,2,84.5,-1.5,4700
8707,2,84.5,-1.5,4700
8708,2,85.5,-1.5,4605.5
8708,2,85.5,-1.5,4605.5
8708,2,85.5,-1.5,4605.5
8709,2,86.5,-1.5,4662
8709,2,86.5,-1.5,4662
8709,2,86.5,-1.5,4662
8710,2,87.5,-1.5,4823
8710,2,87.5,-1.5,4823
8710,2,87.5,-1.5,4823
8711,1,88.5,-1.5,4717.25
8711,1,88.5,-1.5,4717.25
8712,1,89.5,-1.5,2776.25
8712,1,89.5,-1.5,2776.25
8713,1,90.5,-1.5,4586.25
8713,1,90.5,-1.5,4586.25
8714,1,91.5,-1.5,4613
8714,1,91.5,-1.5,4613
8715,1,92.5,-1.5,4610.75
8715,1,92.5,-1.5,4610.75
8716,1,93.5,-1.5,4647
8716,1,93.5,-1.5,4647
8717,1,94.5,-1.5,4596.25
8717,1,94.5,-1.5,4596.25
8718,1,95.5,-1.5,4652.5
8718,1,95.5,-1.5,4652.5
8719,1,96.5,-1.5,4252.499512
8719,1,96.5,-1.5,4252.499512
8720,1,97.5,-1.5,5282
8720,1,97.5,-1.5,5282
8721,1,98.5,-1.5,1385.50061
8721,1,98.5,-1.5,1385.50061
8722,1,99.5,-1.5,1661.999878
8722,1,99.5,-1.5,1661.999878
8723,1,100.5,-1.5,53.50003052
8723,1,100.5,-1.5,53.50003052
8729,1,106.5,-1.5,33
8729,1,106.5,-1.5,33
8730,1,107.5,-1.5,37.24999619
8730,1,107.5,-1.5,37.24999619
8731,1,108.5,-1.5,38.25
8731,1,108.5,-1.5,38.25
8794,2,42.5,-0.5,36.99998856
8794,2,42.5,-0.5,36.99998856
8817,1,65.5,-0.5,3400.5
8817,1,65.5,-0.5,3400.5
8818,1,66.5,-0.5,2644.750244
8818,1,66.5,-0.5,2644.750244
8819,1,67.5,-0.5,3155.25
8819,1,67.5,-0.5,3155.25
8820,1,68.5,-0.5,3500.75
8820,1,68.5,-0.5,3500.75
8821,1,69.5,-0.5,3659.5
8821,1,69.5,-0.5,3659.5
8822,1,70.5,-0.5,3933.249756
8822,1,70.5,-0.5,3933.249756
8823,1,71.5,-0.5,4311.25
8823,1,71.5,-0.5,4311.25
8824,1,72.5,-0.5,2866.250732
8824,1,72.5,-0.5,2866.250732
8825,1,73.5,-0.5,1584.999512
8825,1,73.5,-0.5,1584.999512
8826,1,74.5,-0.5,2871.749756
8826,1,74.5,-0.5,2871.749756
8827,2,75.5,-0.5,4404.25
8827,2,75.5,-0.5,4404.25
8827,2,75.5,-0.5,4404.25
