TARGET_FID,richness,depth,x,y
-3951,4,3032.500244,163.5,-13.5
-3951,4,3032.500244,163.5,-13.5
-3951,4,3032.500244,163.5,-13.5
-3950,4,3214.499268,162.5,-13.5
-3950,4,3214.499268,162.5,-13.5
-3950,4,3214.499268,162.5,-13.5
-3950,4,3214.499268,162.5,-13.5
-3949,4,3408.000244,161.5,-13.5
-3949,4,3408.000244,161.5,-13.5
-3949,4,3408.000244,161.5,-13.5
-3949,4,3408.000244,161.5,-13.5
-3948,4,3501.249756,160.5,-13.5
-3948,4,3501.249756,160.5,-13.5
-3948,4,3501.249756,160.5,-13.5
-3948,4,3501.249756,160.5,-13.5
-3947,4,3502,159.5,-13.5
-3947,4,3502,159.5,-13.5
-3947,4,3502,159.5,-13.5
-3947,4,3502,159.5,-13.5
-3946,4,3825.25,158.5,-13.5
-3946,4,3825.25,158.5,-13.5
-3946,4,3825.25,158.5,-13.5
-3946,4,3825.25,158.5,-13.5
-3945,4,3962.499756,157.5,-13.5
-3945,4,3962.499756,157.5,-13.5
-3945,4,3962.499756,157.5,-13.5
-3945,4,3962.499756,157.5,-13.5
-3944,6,2055.75,156.5,-13.5
-3944,6,2055.75,156.5,-13.5
-3944,6,2055.75,156.5,-13.5
-3944,6,2055.75,156.5,-13.5
-3944,6,2055.75,156.5,-13.5
-3944,6,2055.75,156.5,-13.5
-3943,4,2660.75,155.5,-13.5
-3943,4,2660.75,155.5,-13.5
-3943,4,2660.75,155.5,-13.5
-3943,4,2660.75,155.5,-13.5
-3942,4,3563.25,154.5,-13.5
-3942,4,3563.25,154.5,-13.5
-3942,4,3563.25,154.5,-13.5
-3942,4,3563.25,154.5,-13.5
-3941,4,4608,153.5,-13.5
-3941,4,4608,153.5,-13.5
-3941,4,4608,153.5,-13.5
-3941,4,4608,153.5,-13.5
-3940,4,4616.25,152.5,-13.5
-3940,4,4616.25,152.5,-13.5
-3940,4,4616.25,152.5,-13.5
-3940,4,4616.25,152.5,-13.5
-3939,3,4613,151.5,-13.5
-3939,3,4613,151.5,-13.5
-3939,3,4613,151.5,-13.5
-3938,3,4597,150.5,-13.5
-3938,3,4597,150.5,-13.5
-3938,3,4597,150.5,-13.5
-3937,2,4520.25,149.5,-13.5
-3937,2,4520.25,149.5,-13.5
-3936,2,4384.75,148.5,-13.5
-3936,2,4384.75,148.5,-13.5
-3935,2,2903.75,147.5,-13.5
-3935,2,2903.75,147.5,-13.5
-3934,3,2237.499512,146.5,-13.5
-3934,3,2237.499512,146.5,-13.5
-3934,3,2237.499512,146.5,-13.5
-3933,2,2774.999756,145.5,-13.5
-3933,2,2774.999756,145.5,-13.5
-3932,2,2790.5,144.5,-13.5
-3932,2,2790.5,144.5,-13.5
-3928,5,32.75000381,140.5,-13.5
-3928,5,32.75000381,140.5,-13.5
-3928,5,32.75000381,140.5,-13.5
-3928,5,32.75000381,140.5,-13.5
-3928,5,32.75000381,140.5,-13.5
-3927,5,37.75000381,139.5,-13.5
-3927,5,37.75000381,139.5,-13.5
-3927,5,37.75000381,139.5,-13.5
-3927,5,37.75000381,139.5,-13.5
-3927,5,37.75000381,139.5,-13.5
-3926,4,36,138.5,-13.5
-3926,4,36,138.5,-13.5
-3926,4,36,138.5,-13.5
-3926,4,36,138.5,-13.5
-3925,3,20,137.5,-13.5
-3925,3,20,137.5,-13.5
-3925,3,20,137.5,-13.5
-3917,2,37.50000763,129.5,-13.5
-3917,2,37.50000763,129.5,-13.5
-3916,2,62.99999619,128.5,-13.5
-3916,2,62.99999619,128.5,-13.5
-3904,3,2374.25,178.5,-14.5
-3904,3,2374.25,178.5,-14.5
-3904,3,2374.25,178.5,-14.5
-3903,3,2807.249756,177.5,-14.5
-3903,3,2807.249756,177.5,-14.5
-3903,3,2807.249756,177.5,-14.5
-3902,3,2977.000244,176.5,-14.5
-3902,3,2977.000244,176.5,-14.5
-3902,3,2977.000244,176.5,-14.5
-3901,4,2761.999756,175.5,-14.5
-3901,4,2761.999756,175.5,-14.5
-3901,4,2761.999756,175.5,-14.5
-3901,4,2761.999756,175.5,-14.5
-3900,3,3044.999756,174.5,-14.5
-3900,3,3044.999756,174.5,-14.5
-3900,3,3044.999756,174.5,-14.5
-3899,3,3062.75,173.5,-14.5
-3899,3,3062.75,173.5,-14.5
-3899,3,3062.75,173.5,-14.5
-3898,3,3458.749512,172.5,-14.5
-3898,3,3458.749512,172.5,-14.5
-3898,3,3458.749512,172.5,-14.5
-3897,3,2883.749756,171.5,-14.5
-3897,3,2883.749756,171.5,-14.5
-3897,3,2883.749756,171.5,-14.5
-3896,3,3505,170.5,-14.5
-3896,3,3505,170.5,-14.5
-3896,3,3505,170.5,-14.5
-3895,3,3298.25,169.5,-14.5
-3895,3,3298.25,169.5,-14.5
-3895,3,3298.25,169.5,-14.5
-3894,6,2042.99939,168.5,-14.5
-3894,6,2042.99939,168.5,-14.5
-3894,6,2042.99939,168.5,-14.5
-3894,6,2042.99939,168.5,-14.5
-3894,6,2042.99939,168.5,-14.5
-3894,6,2042.99939,168.5,-14.5
-3893,4,2774.5,167.5,-14.5
-3893,4,2774.5,167.5,-14.5
-3893,4,2774.5,167.5,-14.5
-3893,4,2774.5,167.5,-14.5
-3892,6,2032.249878,166.5,-14.5
-3892,6,2032.249878,166.5,-14.5
-3892,6,2032.249878,166.5,-14.5
-3892,6,2032.249878,166.5,-14.5
-3892,6,2032.249878,166.5,-14.5
-3892,6,2032.249878,166.5,-14.5
-3891,3,3072.500244,165.5,-14.5
-3891,3,3072.500244,165.5,-14.5
-3891,3,3072.500244,165.5,-14.5
-3890,3,4248.75,164.5,-14.5
-3890,3,4248.75,164.5,-14.5
-3890,3,4248.75,164.5,-14.5
-3889,3,4483,163.5,-14.5
-3889,3,4483,163.5,-14.5
-3889,3,4483,163.5,-14.5
-3888,3,4146.000488,162.5,-14.5
-3888,3,4146.000488,162.5,-14.5
-3888,3,4146.000488,162.5,-14.5
-3887,3,3906.25,161.5,-14.5
-3887,3,3906.25,161.5,-14.5
-3887,3,3906.25,161.5,-14.5
-3886,3,3074.500244,160.5,-14.5
-3886,3,3074.500244,160.5,-14.5
-3886,3,3074.500244,160.5,-14.5
-3885,6,1243,159.5,-14.5
-3885,6,1243,159.5,-14.5
-3885,6,1243,159.5,-14.5
-3885,6,1243,159.5,-14.5
-3885,6,1243,159.5,-14.5
-3885,6,1243,159.5,-14.5
-3884,4,2229.25,158.5,-14.5
-3884,4,2229.25,158.5,-14.5
-3884,4,2229.25,158.5,-14.5
-3884,4,2229.25,158.5,-14.5
-3883,3,3900.499756,157.5,-14.5
-3883,3,3900.499756,157.5,-14.5
-3883,3,3900.499756,157.5,-14.5
-3882,3,4297.25,156.5,-14.5
-3882,3,4297.25,156.5,-14.5
-3882,3,4297.25,156.5,-14.5
-3881,3,2411.499512,155.5,-14.5
-3881,3,2411.499512,155.5,-14.5
-3881,3,2411.499512,155.5,-14.5
-3880,3,4648.75,154.5,-14.5
-3880,3,4648.75,154.5,-14.5
-3880,3,4648.75,154.5,-14.5
-3879,3,4614.5,153.5,-14.5
-3879,3,4614.5,153.5,-14.5
-3879,3,4614.5,153.5,-14.5
-3878,3,4650.5,152.5,-14.5
-3878,3,4650.5,152.5,-14.5
-3878,3,4650.5,152.5,-14.5
-3877,3,4702,151.5,-14.5
-3877,3,4702,151.5,-14.5
-3877,3,4702,151.5,-14.5
-3876,2,4702.25,150.5,-14.5
-3876,2,4702.25,150.5,-14.5
-3875,2,3537.75,149.5,-14.5
-3875,2,3537.75,149.5,-14.5
-3874,4,1927.749756,148.5,-14.5
-3874,4,1927.749756,148.5,-14.5
-3874,4,1927.749756,148.5,-14.5
-3874,4,1927.749756,148.5,-14.5
-3873,3,1384.749878,147.5,-14.5
-3873,3,1384.749878,147.5,-14.5
-3873,3,1384.749878,147.5,-14.5
-3872,4,2012.250244,146.5,-14.5
-3872,4,2012.250244,146.5,-14.5
-3872,4,2012.250244,146.5,-14.5
-3872,4,2012.250244,146.5,-14.5
-3871,7,32.24999619,145.5,-14.5
-3871,7,32.24999619,145.5,-14.5
-3871,7,32.24999619,145.5,-14.5
-3871,7,32.24999619,145.5,-14.5
-3871,7,32.24999619,145.5,-14.5
-3871,7,32.24999619,145.5,-14.5
-3871,7,32.24999619,145.5,-14.5
-3866,4,34,140.5,-14.5
-3866,4,34,140.5,-14.5
-3866,4,34,140.5,-14.5
-3866,4,34,140.5,-14.5
-3865,4,36,139.5,-14.5
-3865,4,36,139.5,-14.5
-3865,4,36,139.5,-14.5
-3865,4,36,139.5,-14.5
-3864,3,30.5,138.5,-14.5
-3864,3,30.5,138.5,-14.5
-3864,3,30.5,138.5,-14.5
-3863,1,16.49999619,137.5,-14.5
-3842,3,2432.499756,178.5,-15.5
-3842,3,2432.499756,178.5,-15.5
-3842,3,2432.499756,178.5,-15.5
-3841,3,2849.499756,177.5,-15.5
-3841,3,2849.499756,177.5,-15.5
-3841,3,2849.499756,177.5,-15.5
-3840,3,2976.750244,176.5,-15.5
-3840,3,2976.750244,176.5,-15.5
-3840,3,2976.750244,176.5,-15.5
-3839,3,2864.749268,175.5,-15.5
-3839,3,2864.749268,175.5,-15.5
-3839,3,2864.749268,175.5,-15.5
-3838,3,3021.999756,174.5,-15.5
-3838,3,3021.999756,174.5,-15.5
-3838,3,3021.999756,174.5,-15.5
-3837,3,3114.75,173.5,-15.5
-3837,3,3114.75,173.5,-15.5
-3837,3,3114.75,173.5,-15.5
-3836,4,2506.000244,172.5,-15.5
-3836,4,2506.000244,172.5,-15.5
-3836,4,2506.000244,172.5,-15.5
-3836,4,2506.000244,172.5,-15.5
-3835,3,3331,171.5,-15.5
-3835,3,3331,171.5,-15.5
-3835,3,3331,171.5,-15.5
-3834,3,3495,170.5,-15.5
-3834,3,3495,170.5,-15.5
-3834,3,3495,170.5,-15.5
-3833,3,3116.749756,169.5,-15.5
-3833,3,3116.749756,169.5,-15.5
-3833,3,3116.749756,169.5,-15.5
-3832,3,3275.75,168.5,-15.5
-3832,3,3275.75,168.5,-15.5
-3832,3,3275.75,168.5,-15.5
-3831,6,1849.5,167.5,-15.5
-3831,6,1849.5,167.5,-15.5
-3831,6,1849.5,167.5,-15.5
-3831,6,1849.5,167.5,-15.5
-3831,6,1849.5,167.5,-15.5
-3831,6,1849.5,167.5,-15.5
-3830,4,2773.001221,166.5,-15.5
-3830,4,2773.001221,166.5,-15.5
-3830,4,2773.001221,166.5,-15.5
-3830,4,2773.001221,166.5,-15.5
-3829,3,3021.249756,165.5,-15.5
-3829,3,3021.249756,165.5,-15.5
-3829,3,3021.249756,165.5,-15.5
-3828,3,3512.249756,164.5,-15.5
-3828,3,3512.249756,164.5,-15.5
-3828,3,3512.249756,164.5,-15.5
-3827,3,4127.75,163.5,-15.5
-3827,3,4127.75,163.5,-15.5
-3827,3,4127.75,163.5,-15.5
-3826,3,4514,162.5,-15.5
-3826,3,4514,162.5,-15.5
-3826,3,4514,162.5,-15.5
-3825,3,4596.5,161.5,-15.5
-3825,3,4596.5,161.5,-15.5
-3825,3,4596.5,161.5,-15.5
-3824,3,3601,160.5,-15.5
-3824,3,3601,160.5,-15.5
-3824,3,3601,160.5,-15.5
-3823,3,2828.999756,159.5,-15.5
-3823,3,2828.999756,159.5,-15.5
-3823,3,2828.999756,159.5,-15.5
-3822,3,3117.75,158.5,-15.5
-3822,3,3117.75,158.5,-15.5
-3822,3,3117.75,158.5,-15.5
-3821,3,3068.5,157.5,-15.5
-3821,3,3068.5,157.5,-15.5
-3821,3,3068.5,157.5,-15.5
-3820,3,2471.250244,156.5,-15.5
-3820,3,2471.250244,156.5,-15.5
-3820,3,2471.250244,156.5,-15.5
-3819,3,3187.5,155.5,-15.5
-3819,3,3187.5,155.5,-15.5
-3819,3,3187.5,155.5,-15.5
-3818,3,4514.75,154.5,-15.5
-3818,3,4514.75,154.5,-15.5
-3818,3,4514.75,154.5,-15.5
-3817,3,4697.25,153.5,-15.5
-3817,3,4697.25,153.5,-15.5
-3817,3,4697.25,153.5,-15.5
-3816,3,3890,152.5,-15.5
-3816,3,3890,152.5,-15.5
-3816,3,3890,152.5,-15.5
-3815,5,1893.749756,151.5,-15.5
-3815,5,1893.749756,151.5,-15.5
-3815,5,1893.749756,151.5,-15.5
-3815,5,1893.749756,151.5,-15.5
-3815,5,1893.749756,151.5,-15.5
-3814,3,1362.499756,150.5,-15.5
-3814,3,1362.499756,150.5,-15.5
-3814,3,1362.499756,150.5,-15.5
-3813,5,962.999939,149.5,-15.5
-3813,5,962.999939,149.5,-15.5
-3813,5,962.999939,149.5,-15.5
-3813,5,962.999939,149.5,-15.5
-3813,5,962.999939,149.5,-15.5
-3812,5,933,148.5,-15.5
-3812,5,933,148.5,-15.5
-3812,5,933,148.5,-15.5
-3812,5,933,148.5,-15.5
-3812,5,933,148.5,-15.5
-3811,3,1199.500122,147.5,-15.5
-3811,3,1199.500122,147.5,-15.5
-3811,3,1199.500122,147.5,-15.5
-3810,4,1930.500122,146.5,-15.5
-3810,4,1930.500122,146.5,-15.5
-3810,4,1930.500122,146.5,-15.5
-3810,4,1930.500122,146.5,-15.5
-3809,5,34.74999237,145.5,-15.5
-3809,5,34.74999237,145.5,-15.5
-3809,5,34.74999237,145.5,-15.5
-3809,5,34.74999237,145.5,-15.5
-3809,5,34.74999237,145.5,-15.5
-3804,4,24.5,140.5,-15.5
-3804,4,24.5,140.5,-15.5
-3804,4,24.5,140.5,-15.5
-3804,4,24.5,140.5,-15.5
-3803,2,22.5,139.5,-15.5
-3803,2,22.5,139.5,-15.5
-3802,2,18,138.5,-15.5
-3802,2,18,138.5,-15.5
-3801,1,6.5,137.5,-15.5
-3780,5,39.5,178.5,-16.5
-3780,5,39.5,178.5,-16.5
-3780,5,39.5,178.5,-16.5
-3780,5,39.5,178.5,-16.5
-3780,5,39.5,178.5,-16.5
-3779,5,2120.25,177.5,-16.5
-3779,5,2120.25,177.5,-16.5
-3779,5,2120.25,177.5,-16.5
-3779,5,2120.25,177.5,-16.5
-3779,5,2120.25,177.5,-16.5
-3778,3,3076.250488,176.5,-16.5
-3778,3,3076.250488,176.5,-16.5
-3778,3,3076.250488,176.5,-16.5
-3777,3,3019,175.5,-16.5
-3777,3,3019,175.5,-16.5
-3777,3,3019,175.5,-16.5
-3776,3,3029.75,174.5,-16.5
-3776,3,3029.75,174.5,-16.5
-3776,3,3029.75,174.5,-16.5
-3775,4,2585,173.5,-16.5
-3775,4,2585,173.5,-16.5
-3775,4,2585,173.5,-16.5
-3775,4,2585,173.5,-16.5
-3774,3,3198.000488,172.5,-16.5
-3774,3,3198.000488,172.5,-16.5
-3774,3,3198.000488,172.5,-16.5
-3773,3,3280.000244,171.5,-16.5
-3773,3,3280.000244,171.5,-16.5
-3773,3,3280.000244,171.5,-16.5
-3772,3,3363.25,170.5,-16.5
-3772,3,3363.25,170.5,-16.5
-3772,3,3363.25,170.5,-16.5
-3771,3,3015.499756,169.5,-16.5
-3771,3,3015.499756,169.5,-16.5
-3771,3,3015.499756,169.5,-16.5
-3770,7,1518.749634,168.5,-16.5
-3770,7,1518.749634,168.5,-16.5
-3770,7,1518.749634,168.5,-16.5
-3770,7,1518.749634,168.5,-16.5
-3770,7,1518.749634,168.5,-16.5
-3770,7,1518.749634,168.5,-16.5
-3770,7,1518.749634,168.5,-16.5
-3768,3,4403,166.5,-16.5
-3768,3,4403,166.5,-16.5
-3768,3,4403,166.5,-16.5
-3767,2,4940.5,165.5,-16.5
-3767,2,4940.5,165.5,-16.5
-3766,3,4688.5,164.5,-16.5
-3766,3,4688.5,164.5,-16.5
-3766,3,4688.5,164.5,-16.5
-3765,3,4179.500488,163.5,-16.5
-3765,3,4179.500488,163.5,-16.5
-3765,3,4179.500488,163.5,-16.5
-3764,3,3900,162.5,-16.5
-3764,3,3900,162.5,-16.5
-3764,3,3900,162.5,-16.5
-3763,3,4674,161.5,-16.5
-3763,3,4674,161.5,-16.5
-3763,3,4674,161.5,-16.5
-3762,3,4323.75,160.5,-16.5
-3762,3,4323.75,160.5,-16.5
-3762,3,4323.75,160.5,-16.5
-3761,3,2613.250244,159.5,-16.5
-3761,3,2613.250244,159.5,-16.5
-3761,3,2613.250244,159.5,-16.5
-3760,3,3270.249756,158.5,-16.5
-3760,3,3270.249756,158.5,-16.5
-3760,3,3270.249756,158.5,-16.5
-3759,3,2537.5,157.5,-16.5
-3759,3,2537.5,157.5,-16.5
-3759,3,2537.5,157.5,-16.5
-3758,3,2616,156.5,-16.5
-3758,3,2616,156.5,-16.5
-3758,3,2616,156.5,-16.5
-3757,3,3140.500244,155.5,-16.5
-3757,3,3140.500244,155.5,-16.5
-3757,3,3140.500244,155.5,-16.5
-3756,3,3163,154.5,-16.5
-3756,3,3163,154.5,-16.5
-3756,3,3163,154.5,-16.5
-3755,3,3235.25,153.5,-16.5
-3755,3,3235.25,153.5,-16.5
-3755,3,3235.25,153.5,-16.5
-3754,5,1843.749878,152.5,-16.5
-3754,5,1843.749878,152.5,-16.5
-3754,5,1843.749878,152.5,-16.5
-3754,5,1843.749878,152.5,-16.5
-3754,5,1843.749878,152.5,-16.5
-3753,3,1096.249878,151.5,-16.5
-3753,3,1096.249878,151.5,-16.5
-3753,3,1096.249878,151.5,-16.5
-3752,5,691.250061,150.5,-16.5
-3752,5,691.250061,150.5,-16.5
-3752,5,691.250061,150.5,-16.5
-3752,5,691.250061,150.5,-16.5
-3752,5,691.250061,150.5,-16.5
-3751,5,549.5,149.5,-16.5
-3751,5,549.5,149.5,-16.5
-3751,5,549.5,149.5,-16.5
-3751,5,549.5,149.5,-16.5
-3751,5,549.5,149.5,-16.5
-3750,3,1122,148.5,-16.5
-3750,3,1122,148.5,-16.5
-3750,3,1122,148.5,-16.5
-3749,3,1084.500122,147.5,-16.5
-3749,3,1084.500122,147.5,-16.5
-3749,3,1084.500122,147.5,-16.5
-3748,3,1497.249878,146.5,-16.5
-3748,3,1497.249878,146.5,-16.5
-3748,3,1497.249878,146.5,-16.5
-3747,4,5.500003815,145.5,-16.5
-3747,4,5.500003815,145.5,-16.5
-3747,4,5.500003815,145.5,-16.5
-3747,4,5.500003815,145.5,-16.5
-3742,1,12,140.5,-16.5
-3718,5,57.00006866,178.5,-17.5
-3718,5,57.00006866,178.5,-17.5
-3718,5,57.00006866,178.5,-17.5
-3718,5,57.00006866,178.5,-17.5
-3718,5,57.00006866,178.5,-17.5
-3717,6,16.00003242,177.5,-17.5
-3717,6,16.00003242,177.5,-17.5
-3717,6,16.00003242,177.5,-17.5
-3717,6,16.00003242,177.5,-17.5
-3717,6,16.00003242,177.5,-17.5
-3717,6,16.00003242,177.5,-17.5
-3716,4,2478.249756,176.5,-17.5
-3716,4,2478.249756,176.5,-17.5
-3716,4,2478.249756,176.5,-17.5
-3716,4,2478.249756,176.5,-17.5
-3715,4,2571.749512,175.5,-17.5
-3715,4,2571.749512,175.5,-17.5
-3715,4,2571.749512,175.5,-17.5
-3715,4,2571.749512,175.5,-17.5
-3714,3,2830.5,174.5,-17.5
-3714,3,2830.5,174.5,-17.5
-3714,3,2830.5,174.5,-17.5
-3713,4,2564.5,173.5,-17.5
-3713,4,2564.5,173.5,-17.5
-3713,4,2564.5,173.5,-17.5
-3713,4,2564.5,173.5,-17.5
-3712,3,3071.5,172.5,-17.5
-3712,3,3071.5,172.5,-17.5
-3712,3,3071.5,172.5,-17.5
-3711,3,2941.000488,171.5,-17.5
-3711,3,2941.000488,171.5,-17.5
-3711,3,2941.000488,171.5,-17.5
-3710,3,2947,170.5,-17.5
-3710,3,2947,170.5,-17.5
-3710,3,2947,170.5,-17.5
-3709,6,2030.499146,169.5,-17.5
-3709,6,2030.499146,169.5,-17.5
-3709,6,2030.499146,169.5,-17.5
-3709,6,2030.499146,169.5,-17.5
-3709,6,2030.499146,169.5,-17.5
-3709,6,2030.499146,169.5,-17.5
-3708,8,70.24961853,168.5,-17.5
-3708,8,70.24961853,168.5,-17.5
-3708,8,70.24961853,168.5,-17.5
-3708,8,70.24961853,168.5,-17.5
-3708,8,70.24961853,168.5,-17.5
-3708,8,70.24961853,168.5,-17.5
-3708,8,70.24961853,168.5,-17.5
-3708,8,70.24961853,168.5,-17.5
-3707,3,4837.250977,167.5,-17.5
-3707,3,4837.250977,167.5,-17.5
-3707,3,4837.250977,167.5,-17.5
-3706,3,4818.75,166.5,-17.5
-3706,3,4818.75,166.5,-17.5
-3706,3,4818.75,166.5,-17.5
-3705,3,4435.5,165.5,-17.5
-3705,3,4435.5,165.5,-17.5
-3705,3,4435.5,165.5,-17.5
-3704,3,4508.5,164.5,-17.5
-3704,3,4508.5,164.5,-17.5
-3704,3,4508.5,164.5,-17.5
-3703,3,3706.500488,163.5,-17.5
-3703,3,3706.500488,163.5,-17.5
-3703,3,3706.500488,163.5,-17.5
-3702,3,4124.750488,162.5,-17.5
-3702,3,4124.750488,162.5,-17.5
-3702,3,4124.750488,162.5,-17.5
-3701,3,3890.249756,161.5,-17.5
-3701,3,3890.249756,161.5,-17.5
-3701,3,3890.249756,161.5,-17.5
-3700,3,3943.75,160.5,-17.5
-3700,3,3943.75,160.5,-17.5
-3700,3,3943.75,160.5,-17.5
-3699,3,4080.75,159.5,-17.5
-3699,3,4080.75,159.5,-17.5
-3699,3,4080.75,159.5,-17.5
-3698,3,3469.500244,158.5,-17.5
-3698,3,3469.500244,158.5,-17.5
-3698,3,3469.500244,158.5,-17.5
-3697,3,3059.249756,157.5,-17.5
-3697,3,3059.249756,157.5,-17.5
-3697,3,3059.249756,157.5,-17.5
-3696,3,2507.5,156.5,-17.5
-3696,3,2507.5,156.5,-17.5
-3696,3,2507.5,156.5,-17.5
-3695,3,2405.25,155.5,-17.5
-3695,3,2405.25,155.5,-17.5
-3695,3,2405.25,155.5,-17.5
-3694,5,1996.750122,154.5,-17.5
-3694,5,1996.750122,154.5,-17.5
-3694,5,1996.750122,154.5,-17.5
-3694,5,1996.750122,154.5,-17.5
-3694,5,1996.750122,154.5,-17.5
-3693,4,2173,153.5,-17.5
-3693,4,2173,153.5,-17.5
-3693,4,2173,153.5,-17.5
-3693,4,2173,153.5,-17.5
-3692,3,1362.5,152.5,-17.5
-3692,3,1362.5,152.5,-17.5
-3692,3,1362.5,152.5,-17.5
-3691,5,9.000005722,151.5,-17.5
-3691,5,9.000005722,151.5,-17.5
-3691,5,9.000005722,151.5,-17.5
-3691,5,9.000005722,151.5,-17.5
-3691,5,9.000005722,151.5,-17.5
-3690,7,19.74999809,150.5,-17.5
-3690,7,19.74999809,150.5,-17.5
-3690,7,19.74999809,150.5,-17.5
-3690,7,19.74999809,150.5,-17.5
-3690,7,19.74999809,150.5,-17.5
-3690,7,19.74999809,150.5,-17.5
-3690,7,19.74999809,150.5,-17.5
-3689,5,537.750061,149.5,-17.5
-3689,5,537.750061,149.5,-17.5
-3689,5,537.750061,149.5,-17.5
-3689,5,537.750061,149.5,-17.5
-3689,5,537.750061,149.5,-17.5
-3688,6,39.25001907,148.5,-17.5
-3688,6,39.25001907,148.5,-17.5
-3688,6,39.25001907,148.5,-17.5
-3688,6,39.25001907,148.5,-17.5
-3688,6,39.25001907,148.5,-17.5
-3688,6,39.25001907,148.5,-17.5
-3687,3,1384.249878,147.5,-17.5
-3687,3,1384.249878,147.5,-17.5
-3687,3,1384.249878,147.5,-17.5
-3686,4,14.00000477,146.5,-17.5
-3686,4,14.00000477,146.5,-17.5
-3686,4,14.00000477,146.5,-17.5
-3686,4,14.00000477,146.5,-17.5
-3656,4,1947.5,178.5,-18.5
-3656,4,1947.5,178.5,-18.5
-3656,4,1947.5,178.5,-18.5
-3656,4,1947.5,178.5,-18.5
-3655,5,1840.500244,177.5,-18.5
-3655,5,1840.500244,177.5,-18.5
-3655,5,1840.500244,177.5,-18.5
-3655,5,1840.500244,177.5,-18.5
-3655,5,1840.500244,177.5,-18.5
-3654,4,2727.249756,176.5,-18.5
-3654,4,2727.249756,176.5,-18.5
-3654,4,2727.249756,176.5,-18.5
-3654,4,2727.249756,176.5,-18.5
-3653,6,1701.250732,175.5,-18.5
-3653,6,1701.250732,175.5,-18.5
-3653,6,1701.250732,175.5,-18.5
-3653,6,1701.250732,175.5,-18.5
-3653,6,1701.250732,175.5,-18.5
-3653,6,1701.250732,175.5,-18.5
-3652,4,2716.500244,174.5,-18.5
-3652,4,2716.500244,174.5,-18.5
-3652,4,2716.500244,174.5,-18.5
-3652,4,2716.500244,174.5,-18.5
-3651,3,2861.250244,173.5,-18.5
-3651,3,2861.250244,173.5,-18.5
-3651,3,2861.250244,173.5,-18.5
-3650,3,2844.75,172.5,-18.5
-3650,3,2844.75,172.5,-18.5
-3650,3,2844.75,172.5,-18.5
-3649,3,2898,171.5,-18.5
-3649,3,2898,171.5,-18.5
-3649,3,2898,171.5,-18.5
-3648,4,2716.5,170.5,-18.5
-3648,4,2716.5,170.5,-18.5
-3648,4,2716.5,170.5,-18.5
-3648,4,2716.5,170.5,-18.5
-3647,7,1557.25,169.5,-18.5
-3647,7,1557.25,169.5,-18.5
-3647,7,1557.25,169.5,-18.5
-3647,7,1557.25,169.5,-18.5
-3647,7,1557.25,169.5,-18.5
-3647,7,1557.25,169.5,-18.5
-3647,7,1557.25,169.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3646,9,155.500061,168.5,-18.5
-3644,3,4353.25,166.5,-18.5
-3644,3,4353.25,166.5,-18.5
-3644,3,4353.25,166.5,-18.5
-3643,3,3460.749756,165.5,-18.5
-3643,3,3460.749756,165.5,-18.5
-3643,3,3460.749756,165.5,-18.5
-3642,7,1722.747925,164.5,-18.5
-3642,7,1722.747925,164.5,-18.5
-3642,7,1722.747925,164.5,-18.5
-3642,7,1722.747925,164.5,-18.5
-3642,7,1722.747925,164.5,-18.5
-3642,7,1722.747925,164.5,-18.5
-3642,7,1722.747925,164.5,-18.5
-3641,3,2545,163.5,-18.5
-3641,3,2545,163.5,-18.5
-3641,3,2545,163.5,-18.5
-3640,3,3070.999512,162.5,-18.5
-3640,3,3070.999512,162.5,-18.5
-3640,3,3070.999512,162.5,-18.5
-3639,3,2853.25,161.5,-18.5
-3639,3,2853.25,161.5,-18.5
-3639,3,2853.25,161.5,-18.5
-3638,3,3175.5,160.5,-18.5
-3638,3,3175.5,160.5,-18.5
-3638,3,3175.5,160.5,-18.5
-3637,3,3861,159.5,-18.5
-3637,3,3861,159.5,-18.5
-3637,3,3861,159.5,-18.5
-3636,5,2007.000366,158.5,-18.5
-3636,5,2007.000366,158.5,-18.5
-3636,5,2007.000366,158.5,-18.5
-3636,5,2007.000366,158.5,-18.5
-3636,5,2007.000366,158.5,-18.5
-3635,3,3014.749756,157.5,-18.5
-3635,3,3014.749756,157.5,-18.5
-3635,3,3014.749756,157.5,-18.5
-3634,3,2362,156.5,-18.5
-3634,3,2362,156.5,-18.5
-3634,3,2362,156.5,-18.5
-3633,4,1334.999634,155.5,-18.5
-3633,4,1334.999634,155.5,-18.5
-3633,4,1334.999634,155.5,-18.5
-3633,4,1334.999634,155.5,-18.5
-3632,4,2086.000244,154.5,-18.5
-3632,4,2086.000244,154.5,-18.5
-3632,4,2086.000244,154.5,-18.5
-3632,4,2086.000244,154.5,-18.5
-3631,3,2212.5,153.5,-18.5
-3631,3,2212.5,153.5,-18.5
-3631,3,2212.5,153.5,-18.5
-3630,3,2230.749756,152.5,-18.5
-3630,3,2230.749756,152.5,-18.5
-3630,3,2230.749756,152.5,-18.5
